"[[0.00246125+0.j        0.        -0.0495499j]
 [0.        +0.0495499j 0.99753875+0.j       ]]","[[2.60208521e-19 2.08166817e-18]
 [2.08166817e-18 1.55431223e-16]]",0.0,0.09999999999999999
"[[0.00297267+0.j         0.        -0.05444109j]
 [0.        +0.05444109j 0.99702733+0.j        ]]","[[0.00000000e+00 4.85722573e-18]
 [4.85722573e-18 2.10942375e-16]]",0.0,0.10999999999999999
"[[0.0035312+0.j         0.       -0.05931892j]
 [0.       +0.05931892j 0.9964688+0.j        ]]","[[7.37257477e-19 1.38777878e-17]
 [1.38777878e-17 6.66133815e-17]]",0.0,0.11999999999999998
"[[0.00413657+0.j         0.        -0.06418298j]
 [0.        +0.06418298j 0.99586343+0.j        ]]","[[3.46944695e-19 1.11022302e-17]
 [1.11022302e-17 1.99840144e-16]]",0.0,0.12999999999999998
"[[0.00478846+0.j         0.        -0.06903284j]
 [0.        +0.06903284j 0.99521154+0.j        ]]","[[0.00000000e+00 1.24900090e-17]
 [1.24900090e-17 1.77635684e-16]]",0.0,0.13999999999999999
"[[0.0054866+0.j        0.       -0.0738681j]
 [0.       +0.0738681j 0.9945134+0.j       ]]","[[9.54097912e-19 8.32667268e-18]
 [8.32667268e-18 1.22124533e-16]]",0.0,0.15
"[[0.00623068+0.j         0.        -0.07868835j]
 [0.        +0.07868835j 0.99376932+0.j        ]]","[[7.80625564e-19 8.32667268e-18]
 [8.32667268e-18 2.10942375e-16]]",0.0,0.16
"[[0.0070204+0.j        0.       -0.0834932j]
 [0.       +0.0834932j 0.9929796+0.j       ]]","[[1.56125113e-18 1.52655666e-17]
 [1.52655666e-17 1.44328993e-16]]",0.0,0.17
"[[0.00785547+0.j         0.        -0.08828226j]
 [0.        +0.08828226j 0.99214453+0.j        ]]","[[1.04083409e-18 4.16333634e-18]
 [4.16333634e-18 1.44328993e-16]]",0.0,0.18000000000000002
"[[0.00873557+0.j         0.        -0.09305513j]
 [0.        +0.09305513j 0.99126443+0.j        ]]","[[1.04083409e-18 9.71445147e-18]
 [9.71445147e-18 1.66533454e-16]]",0.0,0.19000000000000003
"[[0.0096604+0.j         0.       -0.09781145j]
 [0.       +0.09781145j 0.9903396+0.j        ]]","[[1.56125113e-18 9.71445147e-18]
 [9.71445147e-18 1.22124533e-16]]",0.0,0.20000000000000004
"[[0.01062966+0.j         0.        -0.10255082j]
 [0.        +0.10255082j 0.98937034+0.j        ]]","[[2.08166817e-18 1.11022302e-17]
 [1.11022302e-17 4.44089210e-17]]",0.0,0.21000000000000005
"[[0.01164303+0.j         0.        -0.10727289j]
 [0.        +0.10727289j 0.98835697+0.j        ]]","[[2.08166817e-18 8.32667268e-18]
 [8.32667268e-18 8.88178420e-17]]",0.0,0.22000000000000006
"[[0.01270021+0.j         0.        -0.11197728j]
 [0.        +0.11197728j 0.98729979+0.j        ]]","[[6.93889390e-19 2.77555756e-18]
 [2.77555756e-18 1.66533454e-16]]",0.0,0.23000000000000007
"[[0.01380087+0.j         0.        -0.11666365j]
 [0.        +0.11666365j 0.98619913+0.j        ]]","[[2.42861287e-18 2.77555756e-18]
 [2.77555756e-18 2.44249065e-16]]",0.0,0.24000000000000007
"[[0.01494471+0.j         0.        -0.12133163j]
 [0.        +0.12133163j 0.98505529+0.j        ]]","[[2.77555756e-18 2.91433544e-17]
 [2.91433544e-17 8.88178420e-17]]",0.0,0.25000000000000006
"[[0.0161314+0.j         0.       -0.12598088j]
 [0.       +0.12598088j 0.9838686+0.j        ]]","[[2.08166817e-18 0.00000000e+00]
 [0.00000000e+00 6.66133815e-17]]",0.0,0.26000000000000006
"[[0.01736064+0.j         0.        -0.13061106j]
 [0.        +0.13061106j 0.98263936+0.j        ]]","[[3.12250226e-18 2.77555756e-17]
 [2.77555756e-17 1.77635684e-16]]",0.0,0.2700000000000001
"[[0.0186321+0.j         0.       -0.13522182j]
 [0.       +0.13522182j 0.9813679+0.j        ]]","[[2.77555756e-18 2.22044605e-17]
 [2.22044605e-17 1.66533454e-16]]",0.0,0.2800000000000001
"[[0.01994545+0.j         0.        -0.13981285j]
 [0.        +0.13981285j 0.98005455+0.j        ]]","[[2.42861287e-18 1.66533454e-17]
 [1.66533454e-17 1.55431223e-16]]",0.0,0.2900000000000001
"[[0.02130039+0.j        0.        -0.1443838j]
 [0.        +0.1443838j 0.97869961+0.j       ]]","[[2.08166817e-18 2.22044605e-17]
 [2.22044605e-17 1.11022302e-16]]",0.0,0.3000000000000001
"[[0.02269658+0.j         0.        -0.14893437j]
 [0.        +0.14893437j 0.97730342+0.j        ]]","[[0.00000000e+00 5.55111512e-18]
 [5.55111512e-18 1.88737914e-16]]",0.0,0.3100000000000001
"[[0.0241337+0.j         0.       -0.15346423j]
 [0.       +0.15346423j 0.9758663+0.j        ]]","[[2.08166817e-18 2.77555756e-17]
 [2.77555756e-17 1.11022302e-16]]",0.0,0.3200000000000001
"[[0.02561144+0.j         0.        -0.15797307j]
 [0.        +0.15797307j 0.97438856+0.j        ]]","[[4.51028104e-18 1.38777878e-17]
 [1.38777878e-17 1.44328993e-16]]",0.0,0.3300000000000001
"[[0.02712945+0.j         0.        -0.16246059j]
 [0.        +0.16246059j 0.97287055+0.j        ]]","[[4.16333634e-18 3.88578059e-17]
 [3.88578059e-17 5.55111512e-17]]",0.0,0.34000000000000014
"[[0.02868742+0.j         0.        -0.16692649j]
 [0.        +0.16692649j 0.97131258+0.j        ]]","[[5.89805982e-18 1.94289029e-17]
 [1.94289029e-17 2.10942375e-16]]",0.0,0.35000000000000014
"[[0.03028502+0.j         0.        -0.17137046j]
 [0.        +0.17137046j 0.96971498+0.j        ]]","[[2.77555756e-18 2.77555756e-18]
 [2.77555756e-18 1.44328993e-16]]",0.0,0.36000000000000015
"[[0.03192192+0.j         0.        -0.17579223j]
 [0.        +0.17579223j 0.96807808+0.j        ]]","[[4.85722573e-18 5.55111512e-18]
 [5.55111512e-18 9.99200722e-17]]",0.0,0.37000000000000016
"[[0.03359779+0.j        0.        -0.1801915j]
 [0.        +0.1801915j 0.96640221+0.j       ]]","[[2.08166817e-18 8.32667268e-18]
 [8.32667268e-18 7.77156117e-17]]",0.0,0.38000000000000017
"[[0.0353123+0.j       0.       -0.184568j]
 [0.       +0.184568j 0.9646877+0.j      ]]","[[7.63278329e-18 5.55111512e-18]
 [5.55111512e-18 1.77635684e-16]]",0.0,0.3900000000000002
"[[0.03706513+0.j         0.        -0.18892144j]
 [0.        +0.18892144j 0.96293487+0.j        ]]","[[5.55111512e-18 2.22044605e-17]
 [2.22044605e-17 9.99200722e-17]]",0.0,0.4000000000000002
"[[0.03885595+0.j         0.        -0.19325155j]
 [0.        +0.19325155j 0.96114405+0.j        ]]","[[6.24500451e-18 3.05311332e-17]
 [3.05311332e-17 1.11022302e-16]]",0.0,0.4100000000000002
"[[0.04068442+0.j         0.        -0.19755808j]
 [0.        +0.19755808j 0.95931558+0.j        ]]","[[6.93889390e-19 5.27355937e-17]
 [5.27355937e-17 1.22124533e-16]]",0.0,0.4200000000000002
"[[0.04255021+0.j         0.        -0.20184076j]
 [0.        +0.20184076j 0.95744979+0.j        ]]","[[8.32667268e-18 4.44089210e-17]
 [4.44089210e-17 1.22124533e-16]]",0.0,0.4300000000000002
"[[0.044453+0.j         0.      -0.20609932j]
 [0.      +0.20609932j 0.955547+0.j        ]]","[[2.08166817e-18 2.77555756e-18]
 [2.77555756e-18 9.99200722e-17]]",0.0,0.4400000000000002
"[[0.04639245+0.j         0.        -0.21033353j]
 [0.        +0.21033353j 0.95360755+0.j        ]]","[[1.24900090e-17 3.88578059e-17]
 [3.88578059e-17 1.44328993e-16]]",0.0,0.45000000000000023
"[[0.04836824+0.j         0.        -0.21454312j]
 [0.        +0.21454312j 0.95163176+0.j        ]]","[[1.38777878e-18 5.55111512e-18]
 [5.55111512e-18 1.11022302e-16]]",0.0,0.46000000000000024
"[[0.05038002+0.j         0.        -0.21872786j]
 [0.        +0.21872786j 0.94961998+0.j        ]]","[[0.00000000e+00 2.77555756e-17]
 [2.77555756e-17 1.66533454e-16]]",0.0,0.47000000000000025
"[[0.05242748+0.j        0.        -0.2228875j]
 [0.        +0.2228875j 0.94757252+0.j       ]]","[[1.11022302e-17 4.16333634e-17]
 [4.16333634e-17 1.11022302e-16]]",0.0,0.48000000000000026
"[[0.07342007+0.j         0.        -0.22248139j]
 [0.        +0.22248139j 0.92657993+0.j        ]]","[[0.01323686 0.00317831]
 [0.00317831 0.01323686]]",-0.02,0.49000000000000027
"[[0.07492874+0.j         0.        -0.22409649j]
 [0.        +0.22409649j 0.92507126+0.j        ]]","[[0.01322695 0.00399996]
 [0.00399996 0.01322695]]",-0.01,0.5000000000000002
"[[0.0770154+0.j         0.       -0.22800665j]
 [0.       +0.22800665j 0.9229846+0.j        ]]","[[0.01319701 0.00409986]
 [0.00409986 0.01319701]]",-0.01,0.5100000000000002
"[[0.08852519+0.j         0.        -0.22949865j]
 [0.        +0.22949865j 0.91147481+0.j        ]]","[[0.01603826 0.00479194]
 [0.00479194 0.01603826]]",-0.019999999999999997,0.5200000000000002
"[[0.09065467+0.j         0.        -0.23326729j]
 [0.        +0.23326729j 0.90934533+0.j        ]]","[[0.01599942 0.00492405]
 [0.00492405 0.01599942]]",-0.019999999999999997,0.5300000000000002
"[[0.09281546+0.j         0.        -0.23701024j]
 [0.        +0.23701024j 0.90718454+0.j        ]]","[[0.01595916 0.00505708]
 [0.00505708 0.01595916]]",-0.019999999999999997,0.5400000000000003
"[[0.09500723+0.j         0.        -0.24072733j]
 [0.        +0.24072733j 0.90499277+0.j        ]]","[[0.01591749 0.00519092]
 [0.00519092 0.01591749]]",-0.019999999999999997,0.5500000000000003
"[[0.09722967+0.j         0.        -0.24441835j]
 [0.        +0.24441835j 0.90277033+0.j        ]]","[[0.0158744  0.00532548]
 [0.00532548 0.0158744 ]]",-0.019999999999999997,0.5600000000000003
"[[0.09948244+0.j         0.        -0.24808313j]
 [0.        +0.24808313j 0.90051756+0.j        ]]","[[0.0158299  0.00546065]
 [0.00546065 0.0158299 ]]",-0.019999999999999997,0.5700000000000003
"[[0.10176523+0.j         0.        -0.25172149j]
 [0.        +0.25172149j 0.89823477+0.j        ]]","[[0.01578399 0.00559637]
 [0.00559637 0.01578399]]",-0.019999999999999997,0.5800000000000003
"[[0.1040777+0.j         0.       -0.25533326j]
 [0.       +0.25533326j 0.8959223+0.j        ]]","[[0.01573666 0.00573254]
 [0.00573254 0.01573666]]",-0.019999999999999997,0.5900000000000003
"[[0.10641954+0.j         0.        -0.25891827j]
 [0.        +0.25891827j 0.89358046+0.j        ]]","[[0.01568793 0.00586911]
 [0.00586911 0.01568793]]",-0.019999999999999997,0.6000000000000003
"[[0.10879041+0.j         0.        -0.26247634j]
 [0.        +0.26247634j 0.89120959+0.j        ]]","[[0.01563779 0.00600599]
 [0.00600599 0.01563779]]",-0.019999999999999997,0.6100000000000003
"[[0.11119001+0.j         0.        -0.26600733j]
 [0.        +0.26600733j 0.88880999+0.j        ]]","[[0.01558624 0.00614312]
 [0.00614312 0.01558624]]",-0.019999999999999997,0.6200000000000003
"[[0.11361802+0.j         0.        -0.26951106j]
 [0.        +0.26951106j 0.88638198+0.j        ]]","[[0.0155333  0.00628046]
 [0.00628046 0.0155333 ]]",-0.019999999999999997,0.6300000000000003
"[[0.1160741+0.j         0.       -0.27298738j]
 [0.       +0.27298738j 0.8839259+0.j        ]]","[[0.01547895 0.00641794]
 [0.00641794 0.01547895]]",-0.019999999999999997,0.6400000000000003
"[[0.12763421+0.j         0.        -0.27354063j]
 [0.        +0.27354063j 0.87236579+0.j        ]]","[[0.01773914 0.00710742]
 [0.00710742 0.01773914]]",-0.03,0.6500000000000004
"[[0.13011891+0.j         0.        -0.27687489j]
 [0.        +0.27687489j 0.86988109+0.j        ]]","[[0.01767701 0.00726678]
 [0.00726678 0.01767701]]",-0.03,0.6600000000000004
"[[0.13262994+0.j        0.        -0.2801815j]
 [0.        +0.2801815j 0.86737006+0.j       ]]","[[0.01761329 0.00742614]
 [0.00742614 0.01761329]]",-0.03,0.6700000000000004
"[[0.13516698+0.j         0.        -0.28346034j]
 [0.        +0.28346034j 0.86483302+0.j        ]]","[[0.01754799 0.00758546]
 [0.00758546 0.01754799]]",-0.03,0.6800000000000004
"[[0.13772972+0.j         0.        -0.28671127j]
 [0.        +0.28671127j 0.86227028+0.j        ]]","[[0.0174811  0.00774468]
 [0.00774468 0.0174811 ]]",-0.03,0.6900000000000004
"[[0.14031785+0.j         0.        -0.28993417j]
 [0.        +0.28993417j 0.85968215+0.j        ]]","[[0.01741263 0.00790376]
 [0.00790376 0.01741263]]",-0.03,0.7000000000000004
"[[0.14293104+0.j         0.        -0.29312892j]
 [0.        +0.29312892j 0.85706896+0.j        ]]","[[0.01734259 0.00806267]
 [0.00806267 0.01734259]]",-0.03,0.7100000000000004
"[[0.14556899+0.j         0.        -0.29629538j]
 [0.        +0.29629538j 0.85443101+0.j        ]]","[[0.01727097 0.00822136]
 [0.00822136 0.01727097]]",-0.03,0.7200000000000004
"[[0.1482314+0.j         0.       -0.29943346j]
 [0.       +0.29943346j 0.8517686+0.j        ]]","[[0.01719778 0.0083798 ]
 [0.0083798  0.01719778]]",-0.03,0.7300000000000004
"[[0.15091794+0.j         0.        -0.30254302j]
 [0.        +0.30254302j 0.84908206+0.j        ]]","[[0.01712302 0.00853796]
 [0.00853796 0.01712302]]",-0.03,0.7400000000000004
"[[0.15362832+0.j         0.        -0.30562397j]
 [0.        +0.30562397j 0.84637168+0.j        ]]","[[0.01704669 0.00869579]
 [0.00869579 0.01704669]]",-0.03,0.7500000000000004
"[[0.15636222+0.j         0.        -0.30867619j]
 [0.        +0.30867619j 0.84363778+0.j        ]]","[[0.01696881 0.00885327]
 [0.00885327 0.01696881]]",-0.03,0.7600000000000005
"[[0.15911935+0.j         0.        -0.31169959j]
 [0.        +0.31169959j 0.84088065+0.j        ]]","[[0.01688937 0.00901037]
 [0.00901037 0.01688937]]",-0.03,0.7700000000000005
"[[0.16189938+0.j         0.        -0.31469404j]
 [0.        +0.31469404j 0.83810062+0.j        ]]","[[0.01680837 0.00916706]
 [0.00916706 0.01680837]]",-0.03,0.7800000000000005
"[[0.16470204+0.j         0.        -0.31765947j]
 [0.        +0.31765947j 0.83529796+0.j        ]]","[[0.01672583 0.0093233 ]
 [0.0093233  0.01672583]]",-0.03,0.7900000000000005
"[[0.167527+0.j         0.      -0.32059578j]
 [0.      +0.32059578j 0.832473+0.j        ]]","[[0.01664174 0.00947908]
 [0.00947908 0.01664174]]",-0.03,0.8000000000000005
"[[0.17037397+0.j         0.        -0.32350286j]
 [0.        +0.32350286j 0.82962603+0.j        ]]","[[0.01655612 0.00963435]
 [0.00963435 0.01655612]]",-0.03,0.8100000000000005
"[[0.17324265+0.j         0.        -0.32638064j]
 [0.        +0.32638064j 0.82675735+0.j        ]]","[[0.01646895 0.00978911]
 [0.00978911 0.01646895]]",-0.03,0.8200000000000005
"[[0.17613275+0.j         0.        -0.32922902j]
 [0.        +0.32922902j 0.82386725+0.j        ]]","[[0.01638026 0.00994332]
 [0.00994332 0.01638026]]",-0.03,0.8300000000000005
"[[0.17904396+0.j         0.        -0.33204792j]
 [0.        +0.33204792j 0.82095604+0.j        ]]","[[0.01629004 0.01009696]
 [0.01009696 0.01629004]]",-0.03,0.8400000000000005
"[[0.18197599+0.j         0.        -0.33483726j]
 [0.        +0.33483726j 0.81802401+0.j        ]]","[[0.0161983 0.01025  ]
 [0.01025   0.0161983]]",-0.03,0.8500000000000005
"[[0.18492855+0.j         0.        -0.33759696j]
 [0.        +0.33759696j 0.81507145+0.j        ]]","[[0.01610505 0.01040241]
 [0.01040241 0.01610505]]",-0.03,0.8600000000000005
"[[0.18790134+0.j         0.        -0.34032695j]
 [0.        +0.34032695j 0.81209866+0.j        ]]","[[0.01601028 0.01055419]
 [0.01055419 0.01601028]]",-0.03,0.8700000000000006
"[[0.19089408+0.j         0.        -0.34302714j]
 [0.        +0.34302714j 0.80910592+0.j        ]]","[[0.01591401 0.0107053 ]
 [0.0107053  0.01591401]]",-0.03,0.8800000000000006
"[[0.19390648+0.j         0.        -0.34569748j]
 [0.        +0.34569748j 0.80609352+0.j        ]]","[[0.01581624 0.01085572]
 [0.01085572 0.01581624]]",-0.03,0.8900000000000006
"[[0.2052751+0.j         0.       -0.34461427j]
 [0.       +0.34461427j 0.7947249+0.j        ]]","[[0.0176274  0.01153504]
 [0.01153504 0.0176274 ]]",-0.04,0.9000000000000006
"[[0.20829293+0.j        0.        -0.3471455j]
 [0.        +0.3471455j 0.79170707+0.j       ]]","[[0.01752376 0.0116999 ]
 [0.0116999  0.01752376]]",-0.04,0.9100000000000006
"[[0.21132884+0.j         0.        -0.34964691j]
 [0.        +0.34964691j 0.78867116+0.j        ]]","[[0.01741851 0.01186404]
 [0.01186404 0.01741851]]",-0.04,0.9200000000000006
"[[0.21438254+0.j         0.        -0.35211845j]
 [0.        +0.35211845j 0.78561746+0.j        ]]","[[0.01731166 0.01202743]
 [0.01202743 0.01731166]]",-0.04,0.9300000000000006
"[[0.21745374+0.j         0.        -0.35456006j]
 [0.        +0.35456006j 0.78254626+0.j        ]]","[[0.0172032  0.01219006]
 [0.01219006 0.0172032 ]]",-0.04,0.9400000000000006
"[[0.22054217+0.j        0.        -0.3569717j]
 [0.        +0.3569717j 0.77945783+0.j       ]]","[[0.01709315 0.0123519 ]
 [0.0123519  0.01709315]]",-0.04,0.9500000000000006
"[[0.21423352+0.j         0.        -0.36170199j]
 [0.        +0.36170199j 0.78576648+0.j        ]]","[[0.01552322 0.01158109]
 [0.01158109 0.01552322]]",-0.030000000000000002,0.9600000000000006
"[[0.21738145+0.j         0.        -0.36415106j]
 [0.        +0.36415106j 0.78261855+0.j        ]]","[[0.01543034 0.01170949]
 [0.01170949 0.01543034]]",-0.030000000000000002,0.9700000000000006
"[[0.22054682+0.j         0.        -0.36656973j]
 [0.        +0.36656973j 0.77945318+0.j        ]]","[[0.01533615 0.01183757]
 [0.01183757 0.01533615]]",-0.030000000000000002,0.9800000000000006
"[[0.21403259+0.j         0.        -0.37067264j]
 [0.        +0.37067264j 0.78596741+0.j        ]]","[[0.01344245 0.01129358]
 [0.01129358 0.01344245]]",-0.020000000000000004,0.9900000000000007
"[[0.22525059+0.j         0.        -0.36912988j]
 [0.        +0.36912988j 0.77474941+0.j        ]]","[[0.01546788 0.01197095]
 [0.01197095 0.01546788]]",-0.03,1.0000000000000007
"[[0.22845132+0.j         0.        -0.37148047j]
 [0.        +0.37148047j 0.77154868+0.j        ]]","[[0.01538488 0.01208061]
 [0.01208061 0.01538488]]",-0.03,1.0100000000000007
"[[0.23959888+0.j       0.        -0.369749j]
 [0.        +0.369749j 0.76040112+0.j      ]]","[[0.01710135 0.01274022]
 [0.01274022 0.01710135]]",-0.04000000000000001,1.0200000000000007
"[[0.24279732+0.j         0.        -0.37196307j]
 [0.        +0.37196307j 0.75720268+0.j        ]]","[[0.01701062 0.01286629]
 [0.01286629 0.01701062]]",-0.04000000000000001,1.0300000000000007
"[[0.24601122+0.j         0.        -0.37414669j]
 [0.        +0.37414669j 0.75398878+0.j        ]]","[[0.01691859 0.01299235]
 [0.01299235 0.01691859]]",-0.04000000000000001,1.0400000000000007
"[[0.24924033+0.j         0.        -0.37629983j]
 [0.        +0.37629983j 0.75075967+0.j        ]]","[[0.01682527 0.01311833]
 [0.01311833 0.01682527]]",-0.04000000000000001,1.0500000000000007
"[[0.25248436+0.j         0.        -0.37842244j]
 [0.        +0.37842244j 0.74751564+0.j        ]]","[[0.01673067 0.01324422]
 [0.01324422 0.01673067]]",-0.04000000000000001,1.0600000000000007
"[[0.25574306+0.j         0.        -0.38051449j]
 [0.        +0.38051449j 0.74425694+0.j        ]]","[[0.01663479 0.01336998]
 [0.01336998 0.01663479]]",-0.04000000000000001,1.0700000000000007
"[[0.25901614+0.j         0.        -0.38257595j]
 [0.        +0.38257595j 0.74098386+0.j        ]]","[[0.01653766 0.01349556]
 [0.01349556 0.01653766]]",-0.04000000000000001,1.0800000000000007
"[[0.26230335+0.j         0.        -0.38460677j]
 [0.        +0.38460677j 0.73769665+0.j        ]]","[[0.01643927 0.01362093]
 [0.01362093 0.01643927]]",-0.04000000000000001,1.0900000000000007
"[[0.27324826+0.j         0.        -0.38236309j]
 [0.        +0.38236309j 0.72675174+0.j        ]]","[[0.01789535 0.01426807]
 [0.01426807 0.01789535]]",-0.05,1.1000000000000008
"[[0.27652614+0.j         0.        -0.38425991j]
 [0.        +0.38425991j 0.72347386+0.j        ]]","[[0.01778977 0.014407  ]
 [0.014407   0.01778977]]",-0.05,1.1100000000000008
"[[0.27981668+0.j         0.        -0.38612626j]
 [0.        +0.38612626j 0.72018332+0.j        ]]","[[0.01768282 0.01454565]
 [0.01454565 0.01768282]]",-0.05,1.1200000000000008
"[[0.28311965+0.j         0.        -0.38796211j]
 [0.        +0.38796211j 0.71688035+0.j        ]]","[[0.01757452 0.01468398]
 [0.01468398 0.01757452]]",-0.05,1.1300000000000008
"[[0.28643477+0.j         0.        -0.38976746j]
 [0.        +0.38976746j 0.71356523+0.j        ]]","[[0.01746488 0.01482195]
 [0.01482195 0.01746488]]",-0.05,1.1400000000000008
"[[0.28976178+0.j         0.        -0.39154228j]
 [0.        +0.39154228j 0.71023822+0.j        ]]","[[0.0173539  0.01495953]
 [0.01495953 0.0173539 ]]",-0.05,1.1500000000000008
"[[0.29310045+0.j         0.        -0.39328654j]
 [0.        +0.39328654j 0.70689955+0.j        ]]","[[0.01724161 0.01509668]
 [0.01509668 0.01724161]]",-0.05,1.1600000000000008
"[[0.2964505+0.j         0.       -0.39500025j]
 [0.       +0.39500025j 0.7035495+0.j        ]]","[[0.017128   0.01523337]
 [0.01523337 0.017128  ]]",-0.05,1.1700000000000008
"[[0.29981168+0.j         0.        -0.39668338j]
 [0.        +0.39668338j 0.70018832+0.j        ]]","[[0.0170131  0.01536957]
 [0.01536957 0.0170131 ]]",-0.05,1.1800000000000008
"[[0.30318376+0.j         0.        -0.39833592j]
 [0.        +0.39833592j 0.69681624+0.j        ]]","[[0.01689692 0.01550524]
 [0.01550524 0.01689692]]",-0.05,1.1900000000000008
"[[0.30656646+0.j         0.        -0.39995786j]
 [0.        +0.39995786j 0.69343354+0.j        ]]","[[0.01677948 0.01564036]
 [0.01564036 0.01677948]]",-0.05,1.2000000000000008
"[[0.30995956+0.j        0.        -0.4015492j]
 [0.        +0.4015492j 0.69004044+0.j       ]]","[[0.01666078 0.01577489]
 [0.01577489 0.01666078]]",-0.05,1.2100000000000009
"[[0.31336279+0.j         0.        -0.40310992j]
 [0.        +0.40310992j 0.68663721+0.j        ]]","[[0.01654084 0.01590881]
 [0.01590881 0.01654084]]",-0.05,1.2200000000000009
"[[0.31677592+0.j         0.        -0.40464002j]
 [0.        +0.40464002j 0.68322408+0.j        ]]","[[0.01641967 0.01604208]
 [0.01604208 0.01641967]]",-0.05,1.2300000000000009
"[[0.32019869+0.j         0.        -0.40613949j]
 [0.        +0.40613949j 0.67980131+0.j        ]]","[[0.01629731 0.01617467]
 [0.01617467 0.01629731]]",-0.05,1.2400000000000009
"[[0.32363087+0.j         0.        -0.40760833j]
 [0.        +0.40760833j 0.67636913+0.j        ]]","[[0.01617375 0.01630655]
 [0.01630655 0.01617375]]",-0.05,1.2500000000000009
"[[0.32707222+0.j         0.        -0.40904654j]
 [0.        +0.40904654j 0.67292778+0.j        ]]","[[0.01604902 0.0164377 ]
 [0.0164377  0.01604902]]",-0.05,1.260000000000001
"[[0.33052248+0.j         0.        -0.41045411j]
 [0.        +0.41045411j 0.66947752+0.j        ]]","[[0.01592313 0.01656809]
 [0.01656809 0.01592313]]",-0.05,1.270000000000001
"[[0.33398144+0.j         0.        -0.41183106j]
 [0.        +0.41183106j 0.66601856+0.j        ]]","[[0.01579611 0.01669769]
 [0.01669769 0.01579611]]",-0.05,1.280000000000001
"[[0.33744884+0.j         0.        -0.41317737j]
 [0.        +0.41317737j 0.66255116+0.j        ]]","[[0.01566798 0.01682648]
 [0.01682648 0.01566798]]",-0.05,1.290000000000001
"[[0.33780988+0.j         0.        -0.40986216j]
 [0.        +0.40986216j 0.66219012+0.j        ]]","[[0.01590257 0.01744082]
 [0.01744082 0.01590257]]",-0.04,1.300000000000001
"[[0.34125447+0.j         0.        -0.41118144j]
 [0.        +0.41118144j 0.65874553+0.j        ]]","[[0.01578278 0.01755565]
 [0.01755565 0.01578278]]",-0.04,1.310000000000001
"[[0.34470719+0.j         0.        -0.41247034j]
 [0.        +0.41247034j 0.65529281+0.j        ]]","[[0.01566212 0.0176698 ]
 [0.0176698  0.01566212]]",-0.04,1.320000000000001
"[[0.34816781+0.j         0.        -0.41372889j]
 [0.        +0.41372889j 0.65183219+0.j        ]]","[[0.0155406  0.01778324]
 [0.01778324 0.0155406 ]]",-0.04,1.330000000000001
"[[0.3516361+0.j         0.       -0.41495707j]
 [0.       +0.41495707j 0.6483639+0.j        ]]","[[0.01541826 0.01789595]
 [0.01789595 0.01541826]]",-0.04,1.340000000000001
"[[0.35511184+0.j        0.        -0.4161549j]
 [0.        +0.4161549j 0.64488816+0.j       ]]","[[0.01529512 0.0180079 ]
 [0.0180079  0.01529512]]",-0.04,1.350000000000001
"[[0.35859479+0.j         0.        -0.41732237j]
 [0.        +0.41732237j 0.64140521+0.j        ]]","[[0.01517121 0.01811907]
 [0.01811907 0.01517121]]",-0.04,1.360000000000001
